Gender,Race,Age,City,State,Weapon,Relationship,Solved,KMeans_Cluster,GMM_Cluster,DBSCAN_Cluster
Male,Black,16,Cook,Illinois,Handgun,,No,1,3,28
Male,Black,26,Wayne,Michigan,Firearm,,No,1,3,55
Male,Black,23,Fairfield,Connecticut,Handgun,Acquaintance,Yes,1,2,-1
Male,White,36,Collin,Texas,Handgun,Stranger,Yes,1,1,-1
Male,Black,18,Philadelphia,Pennsylvania,Handgun,,No,1,3,33
Male,Black,23,Lee,Florida,Handgun,,No,1,2,-1
Male,White,31,Harris,Texas,Handgun,,No,1,2,62
Male,White,30,Aiken,South Carolina,Handgun,Friend,Yes,1,1,-1
Male,Black,28,New York,New York,Knife,Acquaintance,Yes,1,2,18
Male,White,48,Westchester,New York,Blunt Object,Friend,Yes,0,2,-1
Female,White,33,Pierce,Washington,Knife,Girlfriend,Yes,1,0,-1
Male,Black,24,District of Columbia,District of Columbia,Handgun,,No,1,2,14
Female,White,77,Luzerne,Pennsylvania,Fire,Acquaintance,Yes,0,2,-1
Male,White,47,Caldwell,Texas,Rifle,,Yes,0,4,-1
Female,Black,68,Galveston,Texas,Blunt Object,,No,0,2,-1
Male,White,26,Los Angeles,California,Firearm,,No,1,2,54
Male,White,49,Franklin,Ohio,Firearm,,No,0,2,-1
Male,Black,39,Wayne,Michigan,Handgun,Acquaintance,Yes,1,3,17
Male,White,99,New York,New York,Handgun,,Yes,0,2,-1
Male,Black,29,Wayne,North Carolina,Knife,Acquaintance,Yes,1,2,-1
Male,White,34,Franklin,Kentucky,Handgun,,No,1,2,-1
Male,White,39,El Paso,Texas,Knife,Boyfriend,Yes,0,4,-1
Male,Black,25,Essex,New Jersey,Handgun,Acquaintance,Yes,1,3,36
Male,White,20,Victoria,Texas,Knife,Acquaintance,Yes,1,1,-1
Male,White,59,Dade,Florida,Firearm,,Yes,0,2,43
Male,Black,23,Maricopa,Arizona,Handgun,,Yes,1,2,-1
Male,White,43,Clarke,Alabama,,Husband,Yes,0,2,-1
Female,White,0,Nelson,Kentucky,Fire,Daughter,Yes,1,0,-1
Male,Black,10,New York,New York,,Son,Yes,1,2,-1
Male,Black,1,Hillsborough,Florida,,Son,Yes,1,2,-1
Male,Black,16,New York,New York,Knife,Acquaintance,Yes,1,2,18
Male,Black,26,Westmoreland,Virginia,Handgun,Acquaintance,Yes,1,3,-1
Male,Black,16,Shelby,Tennessee,,Acquaintance,Yes,1,2,46
Male,Black,21,Los Angeles,California,Handgun,,No,1,3,27
Male,Black,26,Genesee,Michigan,Handgun,,No,1,2,-1
Male,Native American/Alaska Native,75,Anchorage,Alaska,Firearm,Friend,Yes,0,4,-1
Female,Black,47,Forsyth,North Carolina,Rifle,Mother,Yes,0,0,-1
Male,White,23,Wood,Texas,Handgun,Family,Yes,1,4,-1
Female,White,21,Johnson,Kansas,Handgun,Girlfriend,Yes,1,0,-1
Male,Black,24,Multnomah,Oregon,Handgun,,No,1,2,-1
Male,Black,20,Cook,Illinois,Handgun,,No,1,3,28
Female,White,0,Parmer,Texas,Suffocation,Daughter,Yes,1,0,-1
Male,White,60,Cook,Illinois,Handgun,Stranger,Yes,0,2,-1
Male,Black,27,Fairfield,Connecticut,Handgun,,No,1,2,-1
Male,White,25,San Luis Obispo,California,Shotgun,,Yes,1,1,-1
Female,White,40,Atascosa,Texas,Handgun,Wife,Yes,0,0,-1
Male,White,53,Accomack,Virginia,,Boyfriend,Yes,0,4,-1
Male,Black,28,Pierce,Washington,Handgun,Stranger,Yes,1,3,-1
Female,White,1,Harvey,Kansas,Blunt Object,Daughter,Yes,1,0,-1
Male,White,44,Hamblen,Tennessee,Firearm,Acquaintance,Yes,0,4,-1
Male,Black,32,Los Angeles,California,Knife,Acquaintance,Yes,1,3,-1
Male,White,18,Bexar,Texas,Handgun,,Yes,1,2,49
Male,White,61,Denver,Colorado,Knife,,Yes,0,2,-1
Male,White,67,Pulaski,Virginia,Shotgun,Father,Yes,0,2,-1
Male,Black,54,St. Louis city,Missouri,Handgun,,No,0,2,47
Male,White,18,Cowlitz,Washington,Knife,Acquaintance,Yes,1,1,-1
Female,White,43,Todd,Kentucky,Handgun,Acquaintance,Yes,0,0,-1
Male,Black,24,Dallas,Texas,Handgun,Stranger,Yes,1,2,-1
Male,White,10,Santa Barbara,California,Knife,Son,Yes,1,2,-1
Male,White,16,Merced,California,Handgun,,Yes,1,1,-1
Male,White,32,Daviess,Missouri,Handgun,Husband,Yes,1,1,-1
Male,Black,28,New York,New York,Firearm,,No,1,2,8
Male,Black,51,St. Joseph,Indiana,Knife,Boyfriend,Yes,0,3,-1
Male,White,77,Saginaw,Michigan,Knife,Acquaintance,Yes,0,2,-1
Male,White,20,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,26,Santa Clara,California,Handgun,In-Law,Yes,1,2,-1
Male,Black,17,Los Angeles,California,Handgun,,No,1,3,27
Female,White,17,Walker,Texas,Knife,Stranger,Yes,1,2,-1
Male,White,44,Montgomery,Tennessee,Knife,Acquaintance,Yes,0,2,-1
Male,Black,19,Wayne,Michigan,Shotgun,Acquaintance,Yes,1,3,-1
Male,Black,26,St. Charles,Louisiana,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,36,Shelby,Tennessee,Handgun,Stranger,Yes,1,2,-1
Male,White,99,Spartanburg,South Carolina,Knife,Acquaintance,Yes,0,2,-1
Female,White,39,Los Angeles,California,Knife,Girlfriend,Yes,0,2,-1
Male,White,25,Dallas,Texas,Handgun,,Yes,1,2,52
Male,Black,27,York,South Carolina,Handgun,Stranger,Yes,1,4,-1
Male,White,23,Hennepin,Minnesota,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,33,Edgefield,South Carolina,Handgun,Acquaintance,Yes,1,3,-1
Male,White,45,St. Joseph,Indiana,Handgun,,No,0,4,-1
Female,White,22,Dade,Florida,Handgun,,Yes,1,2,-1
Male,Black,36,Cook,Illinois,,,No,1,3,28
Male,White,48,Dallas,Texas,Firearm,,Yes,0,2,-1
Female,Black,4,Essex,New Jersey,Blunt Object,Acquaintance,Yes,1,2,-1
Male,Black,33,Essex,New Jersey,Knife,,Yes,1,3,-1
Female,White,31,San Mateo,California,Blunt Object,Stranger,Yes,1,2,-1
Female,White,21,Wayne,Michigan,Knife,Acquaintance,Yes,1,2,-1
Male,White,44,Pitt,North Carolina,Handgun,Employer,Yes,0,4,-1
Male,Asian/Pacific Islander,73,Los Angeles,California,Handgun,Neighbor,Yes,0,2,-1
Male,Black,25,Durham,North Carolina,Handgun,,No,1,3,-1
Female,White,2,Essex,New Jersey,,Daughter,Yes,1,2,-1
Male,Black,22,Palm Beach,Florida,Handgun,,Yes,1,2,34
Male,White,27,Travis,Texas,Handgun,,No,1,2,-1
Male,White,63,Knox,Tennessee,Handgun,Friend,Yes,0,2,-1
Female,Black,26,Jefferson,Kentucky,Blunt Object,Girlfriend,Yes,1,2,-1
Male,White,18,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,28,Summit,Ohio,,Stranger,Yes,1,2,-1
Male,Black,41,Summit,Ohio,Firearm,,Yes,1,2,-1
Male,Black,29,Franklin,Ohio,Firearm,,No,1,2,-1
Male,Black,99,New York,New York,Handgun,,No,0,2,-1
Male,Black,27,Denver,Colorado,Handgun,,Yes,1,2,-1
Male,Black,28,St. Louis city,Missouri,Knife,Stranger,No,1,2,-1
Male,White,23,Fresno,California,Firearm,,No,1,2,-1
Male,Black,31,Vance,North Carolina,Handgun,,No,1,3,-1
Male,White,28,Iredell,North Carolina,,Acquaintance,Yes,1,4,-1
Male,White,44,Zavala,Texas,Blunt Object,Acquaintance,Yes,0,4,-1
Male,Black,51,Palm Beach,Florida,Handgun,Husband,Yes,0,2,-1
Male,Black,29,Cook,Illinois,Handgun,,Yes,1,3,28
Male,White,36,Collin,Texas,Handgun,Boyfriend,Yes,1,1,-1
Male,White,25,Pima,Arizona,Handgun,Stranger,Yes,1,2,-1
Male,White,61,Polk,Tennessee,Handgun,Neighbor,Yes,0,2,-1
Male,Black,62,Philadelphia,Pennsylvania,Handgun,,Yes,0,3,33
Male,Black,38,Los Angeles,California,Rifle,Stranger,Yes,1,3,-1
Male,White,99,Kern,California,,,No,0,2,-1
Male,Black,40,Prince George's,Maryland,Handgun,,Yes,1,3,57
Male,Black,36,Union,New Jersey,Blunt Object,Acquaintance,Yes,1,2,-1
Male,White,19,Richland,South Carolina,Handgun,,No,1,2,-1
Female,White,50,Los Angeles,California,Blunt Object,Stranger,Yes,0,2,-1
Female,White,34,Kanawha,West Virginia,,Girlfriend,Yes,1,0,-1
Male,Black,16,Orleans,Louisiana,Handgun,,No,1,2,22
Male,White,18,Oneida,New York,Knife,Acquaintance,Yes,1,2,-1
Female,Black,20,Plymouth,Massachusetts,Handgun,Acquaintance,Yes,1,2,-1
Male,White,20,Los Angeles,California,Handgun,,No,1,2,16
Male,White,28,Shelby,Tennessee,Knife,Acquaintance,Yes,1,2,-1
Male,Black,29,Contra Costa,California,Handgun,,No,1,2,-1
Male,White,34,Orleans,New York,Firearm,,No,1,4,-1
Male,White,18,Bedford,Virginia,Shotgun,Friend,Yes,1,1,-1
Male,White,37,Simpson,Kentucky,Handgun,,Yes,1,1,-1
Male,White,43,Iredell,North Carolina,Blunt Object,Acquaintance,Yes,0,4,-1
Male,White,24,New York,New York,Handgun,,No,1,2,1
Male,Black,18,Los Angeles,California,Handgun,,Yes,1,3,27
Female,Black,22,Philadelphia,Pennsylvania,Handgun,Wife,Yes,1,2,-1
Male,White,32,Middlesex,Massachusetts,Handgun,Stranger,No,1,1,-1
Male,White,25,New York,New York,Handgun,Stranger,Yes,1,2,19
Male,White,34,Clay,Kentucky,Handgun,Stranger,Yes,1,4,-1
Female,White,30,Cook,Illinois,Strangulation,,No,1,2,-1
Male,White,49,Bernalillo,New Mexico,Handgun,Ex-Husband,Yes,0,4,-1
Male,White,24,Northampton,Pennsylvania,Shotgun,In-Law,Yes,1,2,-1
Male,Black,30,Jackson,Missouri,Handgun,Acquaintance,Yes,1,2,40
Male,Black,22,Washington,Mississippi,Firearm,,Yes,1,3,-1
Male,Asian/Pacific Islander,52,Fulton,Georgia,Strangulation,,No,0,2,-1
Female,White,34,Chatham,Georgia,Blunt Object,Stranger,Yes,1,4,-1
Male,Black,28,St. Johns,Florida,Handgun,,Yes,1,4,-1
Female,White,38,Oakland,Michigan,Fire,Neighbor,Yes,0,2,-1
Male,Black,19,Los Angeles,California,Handgun,Stranger,Yes,1,3,45
Male,White,24,San Diego,California,Handgun,,No,1,2,73
Female,White,25,Los Angeles,California,Handgun,Stranger,Yes,1,2,-1
Female,White,45,Lexington,South Carolina,Handgun,Wife,Yes,0,4,-1
Male,Black,48,Shelby,Tennessee,Handgun,Acquaintance,Yes,0,2,46
Male,White,39,Baltimore city,Maryland,Handgun,,No,1,2,-1
Male,Black,27,Cuyahoga,Ohio,Handgun,Acquaintance,Yes,1,2,25
Male,Black,20,New York,New York,Handgun,,Yes,1,2,7
Female,White,53,Carroll,Maryland,Knife,In-Law,Yes,0,0,-1
Male,White,28,Denton,Texas,Handgun,Ex-Husband,Yes,1,1,-1
Male,White,35,Jefferson,Alabama,Handgun,Stranger,Yes,1,2,-1
Female,Black,29,De Kalb,Georgia,Handgun,Wife,Yes,1,2,-1
Female,White,23,Oneida,New York,Rifle,Girlfriend,Yes,1,2,-1
Male,White,39,New York,New York,Handgun,,Yes,1,2,1
Male,White,21,Rutherford,Tennessee,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,18,New Haven,Connecticut,Firearm,Acquaintance,Yes,1,2,-1
Male,Black,56,Patrick,Virginia,Handgun,Acquaintance,Yes,0,4,-1
Male,Black,29,Allegheny,Pennsylvania,Handgun,,Yes,1,2,32
Male,White,40,Richmond,North Carolina,Shotgun,Acquaintance,Yes,0,2,-1
Male,Black,34,Luzerne,Pennsylvania,Firearm,,No,1,2,-1
Male,White,5,San Bernardino,California,Blunt Object,Son,Yes,1,2,-1
Female,White,28,New Haven,Connecticut,Handgun,Wife,Yes,1,2,-1
Male,Black,40,Prince George's,Maryland,Blunt Object,Friend,Yes,1,3,-1
Female,White,29,Seneca,Ohio,Blunt Object,Girlfriend,Yes,1,0,-1
Male,White,39,Hidalgo,Texas,Knife,Acquaintance,Yes,0,2,-1
Male,Black,36,Gadsden,Florida,Knife,,Yes,1,3,-1
Female,Black,18,Caddo,Louisiana,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,38,East Baton Rouge,Louisiana,Handgun,,No,1,3,15
Male,Black,26,Perry,Alabama,Handgun,Acquaintance,Yes,1,4,-1
Male,Black,21,Calhoun,Alabama,Handgun,Friend,No,1,3,-1
Female,White,37,Cook,Illinois,Handgun,Wife,Yes,1,2,-1
Male,Black,63,Marion,Indiana,,Family,Yes,0,2,-1
Male,Black,25,Bates,Missouri,Rifle,,Yes,1,4,-1
Male,Black,32,Genesee,Michigan,Handgun,Boyfriend,Yes,1,3,-1
Male,Black,44,Shelby,Tennessee,Handgun,,Yes,1,2,46
Male,White,24,New York,New York,Handgun,,Yes,1,2,1
Male,White,23,Waukesha,Wisconsin,Shotgun,Acquaintance,Yes,1,4,-1
Male,Black,17,New York,New York,Knife,,Yes,1,2,18
Male,White,19,Tulare,California,Knife,,Yes,1,2,-1
Male,White,60,Benton,Missouri,Blunt Object,In-Law,Yes,0,2,-1
Male,White,22,Kenton,Kentucky,Handgun,,No,1,2,-1
Male,Black,57,Suffolk,Massachusetts,Knife,,No,0,2,-1
Male,White,32,Hidalgo,Texas,,,No,1,2,-1
Male,White,49,Madison,Texas,Knife,Stranger,Yes,0,2,-1
Female,White,35,Petersburg,Virginia,Handgun,Wife,Yes,1,2,-1
Female,Black,27,Alcorn,Mississippi,Handgun,Girlfriend,Yes,1,0,-1
Male,White,19,Schuylkill,Pennsylvania,Knife,Acquaintance,Yes,1,1,-1
Male,Black,21,Dunklin,Missouri,Rifle,Acquaintance,Yes,1,2,-1
Female,Black,99,Guilford,North Carolina,,,No,0,2,-1
Male,Asian/Pacific Islander,55,El Paso,Texas,Handgun,,No,0,4,-1
Male,White,28,Howard,Indiana,Blunt Object,Acquaintance,Yes,1,1,-1
Male,Native American/Alaska Native,18,Multnomah,Oregon,Handgun,Stranger,Yes,1,3,-1
Male,Black,35,Polk,Florida,Handgun,,Yes,1,2,-1
Male,White,39,Atascosa,Texas,Handgun,Acquaintance,Yes,1,1,-1
Female,White,3,Orange,California,Blunt Object,Daughter,Yes,1,2,-1
Male,White,15,Los Angeles,California,Handgun,Stranger,Yes,1,2,2
Male,White,47,Dade,Florida,,,No,0,2,9
Female,White,64,Clark,Nevada,Blunt Object,Wife,Yes,0,2,-1
Male,,19,Alameda,California,Shotgun,,No,1,2,-1
Male,Black,28,Orleans,Louisiana,Handgun,,Yes,1,2,22
Male,Black,25,Orange,Florida,Firearm,,No,1,2,-1
Female,White,55,Hamilton,Ohio,Blunt Object,Neighbor,Yes,0,2,-1
Male,Black,28,Duval,Florida,Handgun,,No,1,3,12
Male,White,31,Dade,Florida,Firearm,Common-Law Husband,Yes,1,4,-1
Male,White,54,Cassia,Idaho,Blunt Object,,Yes,0,4,-1
Male,Black,32,Muskegon,Michigan,Firearm,Stranger,Yes,1,4,-1
Male,Black,62,Riverside,California,,,No,0,2,-1
Female,Black,72,Shelby,Tennessee,,Mother,Yes,0,2,-1
Male,White,20,San Bernardino,California,Rifle,Stranger,Yes,1,2,-1
Male,Black,42,Charlottesville,Virginia,,Acquaintance,Yes,1,3,-1
Female,Black,31,Los Angeles,California,Blunt Object,Common-Law Wife,Yes,1,2,-1
Female,White,46,Fayette,Pennsylvania,Handgun,Wife,Yes,0,0,-1
Male,White,19,San Juan,New Mexico,Handgun,Acquaintance,Yes,1,1,-1
Male,White,49,Dona Ana,New Mexico,Knife,,No,0,4,-1
Male,White,99,Cook,Illinois,Blunt Object,,No,0,2,-1
Male,Black,44,Polk,Florida,Knife,,Yes,1,2,-1
Male,White,19,Faulkner,Arkansas,Shotgun,Husband,Yes,1,1,-1
Male,White,43,Etowah,Alabama,Handgun,,No,0,4,-1
Female,White,25,Fairfield,Connecticut,Blunt Object,,No,1,2,-1
Male,White,99,Harris,Texas,Handgun,,No,0,2,-1
Male,White,28,Webster,Missouri,Handgun,Acquaintance,Yes,1,1,-1
Male,Black,34,Fairfield,Connecticut,Firearm,,No,1,2,-1
Female,Black,21,District of Columbia,District of Columbia,Firearm,,No,1,2,-1
Male,Black,28,Dade,Florida,Handgun,,No,1,2,21
Female,White,87,Gillespie,Texas,Blunt Object,Family,Yes,0,2,-1
Male,White,27,McCurtain,Oklahoma,Handgun,Acquaintance,Yes,1,1,-1
Male,Black,45,Vance,North Carolina,Shotgun,Brother,Yes,0,3,-1
Male,Black,17,Broward,Florida,Knife,,Yes,1,3,-1
Male,Black,24,East Baton Rouge,Louisiana,Handgun,,No,1,3,15
Male,White,2,San Bernardino,California,Blunt Object,Son,Yes,1,2,-1
Male,White,30,Clark,Nevada,Knife,Acquaintance,Yes,1,2,-1
Male,White,19,Contra Costa,California,Firearm,Stranger,Yes,1,2,-1
Male,Black,18,St. Louis city,Missouri,Handgun,,No,1,2,47
Male,Black,26,Mobile,Alabama,Shotgun,Acquaintance,Yes,1,2,-1
Male,Black,25,Jefferson,Alabama,Handgun,Acquaintance,Yes,1,2,53
Male,White,31,Maricopa,Arizona,Blunt Object,Wife,Yes,1,2,-1
Female,White,19,Riverside,California,Handgun,,No,1,2,-1
Male,White,46,Marshall,West Virginia,Knife,,Yes,0,4,-1
Female,White,18,Tarrant,Texas,Handgun,,Yes,1,2,-1
Male,Black,25,Cook,Illinois,Handgun,,No,1,3,28
Male,White,79,Broward,Florida,Blunt Object,,Yes,0,2,-1
Female,Native American/Alaska Native,29,Creek,Oklahoma,Handgun,Acquaintance,Yes,1,4,-1
Male,White,31,Erie,New York,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,49,Obion,Tennessee,Handgun,Neighbor,Yes,0,4,-1
Male,,18,Jefferson,Alabama,Handgun,Stranger,No,1,2,-1
Male,,25,Talbot,Maryland,Handgun,Acquaintance,Yes,1,1,-1
Male,Black,19,Sedgwick,Kansas,Handgun,Stranger,Yes,1,3,-1
Male,White,99,Johnston,North Carolina,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,20,Tallapoosa,Alabama,Shotgun,Acquaintance,Yes,1,3,-1
Male,Black,32,Shelby,Tennessee,Handgun,Stranger,Yes,1,2,-1
Male,Black,19,Cook,Illinois,Knife,Boyfriend,Yes,1,3,-1
Female,White,61,Marion,Missouri,Handgun,Stranger,Yes,0,2,-1
Male,White,54,Steuben,Indiana,Blunt Object,Friend,Yes,0,4,-1
Male,Black,45,Cook,Illinois,Firearm,,No,1,3,85
Male,Black,52,Milwaukee,Wisconsin,Firearm,,No,0,2,-1
Male,White,19,Ware,Georgia,Rifle,,No,1,4,-1
Male,White,73,Santa Clara,California,Knife,,Yes,0,2,-1
Female,White,58,Lexington,South Carolina,Handgun,Acquaintance,Yes,0,4,-1
Male,Black,21,Los Angeles,California,Handgun,Boyfriend/Girlfriend,Yes,1,3,-1
Male,Black,19,Bergen,New Jersey,Handgun,Stranger,Yes,1,4,-1
Male,Black,25,Baltimore city,Maryland,Handgun,,Yes,1,2,6
Male,Black,28,Mecklenburg,North Carolina,Handgun,Acquaintance,Yes,1,3,-1
Female,White,28,Osceola,Florida,,,Yes,1,0,-1
Male,Black,32,Allegheny,Pennsylvania,Handgun,,No,1,2,32
Female,Black,32,Montgomery,Ohio,Handgun,,No,1,2,-1
Male,White,25,Collin,Texas,Handgun,Acquaintance,Yes,1,1,-1
Male,Black,34,New York,New York,Handgun,,No,1,2,7
Male,Black,21,Wayne,Michigan,Handgun,,No,1,3,17
Female,White,36,Lucas,Ohio,Handgun,Wife,Yes,1,2,-1
Male,White,22,Orange,Florida,Handgun,,No,1,2,-1
Female,Black,29,Sumter,Georgia,Handgun,Acquaintance,Yes,1,0,-1
Male,Black,54,Dallas,Texas,Strangulation,,No,0,2,-1
Male,White,30,Alameda,California,Knife,,No,1,2,-1
Male,Black,22,Baltimore city,Maryland,Handgun,,No,1,2,6
Female,White,41,Santa Clara,California,Knife,Wife,Yes,0,2,-1
Female,White,35,New York,New York,Handgun,Wife,Yes,1,2,-1
Female,White,27,Washoe,Nevada,Rifle,,No,1,4,-1
Male,White,53,Milwaukee,Wisconsin,Firearm,,No,0,2,-1
Male,Native American/Alaska Native,36,Sequoyah,Oklahoma,Knife,Acquaintance,Yes,1,4,-1
Male,Black,22,Chatham,Georgia,Handgun,Acquaintance,Yes,1,3,-1
Male,Black,29,New York,New York,Handgun,,No,1,2,7
Male,White,32,New York,New York,Blunt Object,,Yes,1,2,82
Female,White,23,Maricopa,Arizona,Handgun,Husband,Yes,1,2,-1
Female,White,43,Bexar,Texas,Blunt Object,,No,0,2,-1
Male,White,41,San Bernardino,California,Blunt Object,,No,0,2,-1
Female,Black,22,Orleans,Louisiana,Handgun,,No,1,2,-1
Female,Black,38,Talladega,Alabama,Handgun,Ex-Wife,Yes,1,0,-1
Male,Black,17,Dade,Florida,Firearm,,Yes,1,2,81
Male,Asian/Pacific Islander,30,Los Angeles,California,Handgun,,No,1,3,-1
Male,White,38,Contra Costa,California,Blunt Object,Stranger,Yes,1,2,-1
Male,White,42,Milwaukee,Wisconsin,,,No,0,2,-1
Male,Black,15,Los Angeles,California,Knife,,Yes,1,3,-1
Male,Black,29,Tallapoosa,Alabama,Shotgun,Acquaintance,Yes,1,3,-1
Male,White,16,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,32,Wayne,Michigan,Rifle,,No,1,3,-1
Male,Black,20,Orleans,Louisiana,Shotgun,,No,1,2,-1
Male,Black,27,District of Columbia,District of Columbia,Firearm,,No,1,2,42
Male,White,30,Clark,Nevada,Knife,Stepson,Yes,1,1,-1
Male,White,62,Toombs,Georgia,Handgun,Acquaintance,Yes,0,4,-1
Male,Black,18,New York,New York,Handgun,,No,1,2,7
Male,White,35,Dade,Florida,Knife,,Yes,1,2,-1
Male,Black,26,Geary,Kansas,Handgun,Acquaintance,Yes,1,2,-1
Female,Black,52,Cook,Illinois,Blunt Object,,No,0,2,-1
Male,White,83,San Diego,California,Knife,,No,0,2,-1
Male,Black,18,Potter,Texas,Rifle,Brother,Yes,1,4,-1
Male,White,32,New York,New York,Handgun,,Yes,1,2,1
Male,White,29,Harris,Texas,Knife,Acquaintance,Yes,1,2,72
Male,Black,20,New York,New York,Handgun,,No,1,2,7
Male,Black,17,Harris,Texas,Handgun,Stranger,Yes,1,2,20
Male,Black,23,Allegheny,Pennsylvania,Gun,Acquaintance,Yes,1,3,-1
Male,Black,50,Cuyahoga,Ohio,Handgun,Father,Yes,0,2,-1
Female,Black,35,Knox,Tennessee,Knife,Girlfriend,Yes,1,2,-1
Male,Black,25,Franklin,Ohio,Handgun,Stranger,Yes,1,2,-1
Male,White,0,Box Elder,Utah,Blunt Object,Son,Yes,1,1,-1
Male,White,39,Volusia,Florida,Handgun,,Yes,1,2,-1
Male,Black,99,Contra Costa,California,Firearm,,Yes,0,2,-1
Male,Black,26,St. John the Baptist,Louisiana,Firearm,,No,1,4,-1
Male,White,18,Broward,Florida,Firearm,,Yes,1,2,-1
Male,White,1,Montgomery,Ohio,,,Yes,1,2,-1
Female,White,80,Frederick,Virginia,Blunt Object,Family,Yes,0,2,-1
Male,White,29,Marion,Indiana,Firearm,Acquaintance,Yes,1,2,-1
Male,White,75,Pima,Arizona,Knife,Girlfriend,Yes,0,2,-1
Female,White,32,San Mateo,California,Handgun,Wife,Yes,1,2,-1
Male,White,24,Morgan,Alabama,Blunt Object,Friend,Yes,1,2,-1
Male,Black,32,Wayne,Michigan,Knife,,No,1,3,76
Male,Black,26,Fresno,California,Firearm,,Yes,1,2,-1
Male,White,17,Cabell,West Virginia,Firearm,,Yes,1,1,-1
Male,White,47,Van Buren,Michigan,Knife,Acquaintance,Yes,0,4,-1
Female,Black,25,Adams,Mississippi,Knife,Girlfriend,Yes,1,2,-1
Male,Black,37,Cook,Illinois,Handgun,Stranger,Yes,1,3,24
Male,Black,37,Richmond,Virginia,Handgun,,Yes,1,3,51
Male,Black,45,Prince George's,Maryland,Handgun,Stranger,Yes,1,3,-1
Male,White,40,Harris,Texas,Handgun,Stranger,Yes,1,2,50
Male,Black,22,Suffolk,Massachusetts,Firearm,,No,1,2,-1
Male,Black,34,Richmond,Virginia,Handgun,Stranger,Yes,1,3,-1
Male,Black,19,Fairfield,Connecticut,Handgun,,No,1,2,-1
Female,Black,36,Leon,Florida,Blunt Object,Wife,Yes,1,0,-1
Male,Black,27,Alameda,California,Shotgun,,Yes,1,2,-1
Female,Black,56,Lowndes,Georgia,Knife,Acquaintance,Yes,0,2,-1
Male,White,20,Harris,Texas,Handgun,Stranger,Yes,1,2,50
Male,Black,83,Philadelphia,Pennsylvania,Knife,Father,Yes,0,2,-1
Male,Black,25,Richland,South Carolina,Handgun,,Yes,1,3,-1
Male,Black,32,Mecklenburg,North Carolina,Blunt Object,,No,1,3,-1
Male,Black,42,Jefferson,Louisiana,Handgun,Acquaintance,Yes,1,3,79
Male,White,22,Riverside,California,Knife,,No,1,2,-1
Female,White,46,Defiance,Ohio,Handgun,Mother,Yes,0,0,-1
Female,Black,35,Cook,Illinois,Knife,Girlfriend,Yes,1,2,-1
Male,White,50,San Bernardino,California,Handgun,Stranger,Yes,0,2,60
Male,Black,23,Albemarle,Virginia,Handgun,,Yes,1,3,-1
Male,White,25,Cuyahoga,Ohio,Handgun,,No,1,2,-1
Female,White,33,Harris,Texas,Handgun,,Yes,1,2,-1
Male,Black,19,San Diego,California,Shotgun,Friend,Yes,1,2,-1
Male,Black,24,New York,New York,Handgun,,No,1,2,7
Male,White,55,Los Angeles,California,Blunt Object,Friend,Yes,0,2,-1
Male,White,41,Hill,Texas,Handgun,Husband,Yes,0,4,-1
Male,White,30,New York,New York,Handgun,,No,1,2,1
Male,Black,17,St. Lucie,Florida,Handgun,,Yes,1,3,-1
Male,Black,53,Washtenaw,Michigan,Knife,Boyfriend,Yes,0,4,-1
Female,Black,34,Bell,Texas,Handgun,Wife,Yes,1,0,-1
Male,White,33,Riverside,California,Handgun,Stranger,Yes,1,2,-1
Male,White,51,Aroostook,Maine,Firearm,,Yes,0,4,-1
Male,White,43,Hidalgo,Texas,Handgun,Stranger,Yes,0,2,-1
Male,Black,51,Bexar,Texas,Handgun,,No,0,2,-1
Female,White,61,St. Charles,Missouri,Blunt Object,Girlfriend,Yes,0,2,-1
Male,White,19,St. Joseph,Michigan,Knife,,Yes,1,1,-1
Male,Black,20,Montgomery,Alabama,Shotgun,Friend,No,1,2,-1
Male,White,13,Pima,Arizona,Handgun,Friend,Yes,1,2,-1
Female,Black,18,District of Columbia,District of Columbia,Firearm,,No,1,2,-1
Male,Black,27,Westchester,New York,Shotgun,Acquaintance,Yes,1,2,-1
Male,White,26,Los Angeles,California,Handgun,Stranger,Yes,1,2,2
Male,White,42,Harrison,West Virginia,Handgun,Stranger,Yes,0,2,-1
Male,Black,25,New York,New York,Handgun,,No,1,2,7
Male,Black,26,New York,New York,Handgun,,Yes,1,2,7
Male,Black,23,Franklin,Ohio,Firearm,,No,1,2,-1
Male,White,48,Lorain,Ohio,Shotgun,Father,Yes,0,4,-1
Male,Black,23,Philadelphia,Pennsylvania,Handgun,Stranger,Yes,1,3,48
Male,,34,San Diego,California,Blunt Object,,No,1,2,-1
Female,Black,24,Wayne,Michigan,Shotgun,Common-Law Wife,Yes,1,2,-1
Male,Black,27,Washington,Tennessee,Handgun,Acquaintance,Yes,1,3,-1
Male,Black,22,Hamilton,Ohio,Handgun,,No,1,3,37
